"type","log"
"maven_surefire_report","<testsuite xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" name=""com.acme.gateway.RouteResolverTest"" time=""8.221"" tests=""9"" errors=""1"" skipped=""0"" failures=""3""><properties><property name=""surefire.real.class.name"" value=""com.acme.gateway.RouteResolverTest""/><property name=""os.name"" value=""Linux""/></properties><testcase name=""resolvesWildcardRoute"" classname=""com.acme.gateway.RouteResolverTest"" time=""0.142""><failure message=""No route matched /v3/**"" type=""java.lang.AssertionError"">java.lang.AssertionError: No route matched /v3/**&#10;&#9;at org.junit.Assert.fail(Assert.java:89)&#10;&#9;at com.acme.gateway.RouteResolverTest.resolvesWildcardRoute(RouteResolverTest.java:141)</failure></testcase><testcase name=""loadsRoutesFromConfigMap"" classname=""com.acme.gateway.RouteResolverTest"" time=""1.004""><error message=""/etc/gateway/routes.yaml (No such file or directory)"" type=""java.io.FileNotFoundException"">java.io.FileNotFoundException: /etc/gateway/routes.yaml (No such file or directory)&#10;&#9;at java.base/java.io.FileInputStream.open0(Native Method)</error></testcase><flakyFailure message=""timeout"" type=""org.junit.runners.model.TestTimedOutException""/></testsuite>"
"nunit_test_result","<test-run id=""2"" testcasecount=""48"" result=""Passed"" total=""48"" passed=""47"" failed=""0"" inconclusive=""0"" skipped=""1"" asserts=""126"" engine-version=""3.17.0"" clr-version=""8.0.14"" start-time=""2026-01-27 09:14:02Z"" end-time=""2026-01-27 09:14:11Z"" duration=""8.914273""><test-suite type=""Assembly"" id=""0-1010"" name=""Example.Payments.Tests.dll"" fullname=""D:\a\1\s\tests\bin\Release\net8.0\Example.Payments.Tests.dll"" runstate=""Runnable"" testcasecount=""48"" result=""Passed"" duration=""8.412"" asserts=""126""><environment framework-version=""3.17.0.0"" clr-version=""8.0.14"" os-version=""Microsoft Windows 10.0.20348"" platform=""Win32NT"" cwd=""D:\a\1\s"" machine-name=""fv-az1092-431"" user=""runneradmin"" culture=""en-US""/><test-case id=""0-1002"" name=""SettlesAuthorizedPayment"" fullname=""Example.Payments.Tests.SettlementTests.SettlesAuthorizedPayment"" methodname=""SettlesAuthorizedPayment"" classname=""Example.Payments.Tests.SettlementTests"" runstate=""Runnable"" seed=""1884219044"" result=""Passed"" start-time=""2026-01-27 09:14:04Z"" duration=""0.238119"" asserts=""4""/></test-suite></test-run>"
"nunit_test_result","<test-run id=""0"" testcasecount=""212"" result=""Failed"" total=""212"" passed=""198"" failed=""11"" inconclusive=""1"" skipped=""2"" asserts=""540"" start-time=""2026-04-18 09:02:11Z"" end-time=""2026-04-18 09:04:38Z"" duration=""147.221""><test-suite type=""TestFixture"" id=""0-1042"" name=""OrderRepositoryTests"" fullname=""Acme.Data.Tests.OrderRepositoryTests"" result=""Failed"" site=""Child"" passed=""6"" failed=""2"" duration=""9.113""><failure><message>One or more child tests had errors</message></failure><test-case id=""0-1049"" name=""FindByStatus_ReturnsOpenOrders"" fullname=""Acme.Data.Tests.OrderRepositoryTests.FindByStatus_ReturnsOpenOrders"" result=""Failed"" duration=""3.882"" asserts=""2""><failure><message><![CDATA[  Expected: 3 But was:  0 ]]></message><stack-trace><![CDATA[   at Acme.Data.Tests.OrderRepositoryTests.FindByStatus_ReturnsOpenOrders() in D:\ci\src\Tests\OrderRepositoryTests.cs:line 74]]></stack-trace></failure></test-case></test-suite></test-run>"
"mstest_trx","<TestRun id=""a3f18c6e-9d21-4b70-9f2e-1c0b74e21aa9"" name=""runneradmin@fv-az441-882 2026-01-30 17:02:11"" runUser=""fv-az441-882\runneradmin"" xmlns=""http://microsoft.com/schemas/VisualStudio/TeamTest/2010""><Times creation=""2026-01-30T17:02:11.4471203+00:00"" queuing=""2026-01-30T17:02:11.4471205+00:00"" start=""2026-01-30T17:02:12.1039881+00:00"" finish=""2026-01-30T17:02:24.8817740+00:00""/><ResultSummary outcome=""Completed""><Counters total=""122"" executed=""121"" passed=""121"" failed=""0"" error=""0"" timeout=""0"" aborted=""0"" inconclusive=""0"" passedButRunAborted=""0"" notRunnable=""0"" notExecuted=""1"" disconnected=""0"" warning=""0"" completed=""0"" inProgress=""0"" pending=""0""/></ResultSummary><Results><UnitTestResult executionId=""6d92ba13-0c1f-4f4a-91b0-7c1cf5e17a02"" testId=""d1b4c88a-3e77-42fe-a3b6-9e2c7f1104ab"" testName=""LedgerPostingTests.PostsDebitAndCredit"" computerName=""fv-az441-882"" duration=""00:00:00.4120000"" startTime=""2026-01-30T17:02:14.2210000+00:00"" endTime=""2026-01-30T17:02:14.6330000+00:00"" testType=""13cdc9d9-ddb5-4fa4-a97d-d965ccfc6d4b"" outcome=""Passed"" testListId=""8c84fa94-04c1-424b-9868-57a2d4851a1d"" relativeResultsDirectory=""6d92ba13-0c1f-4f4a-91b0-7c1cf5e17a02""/></Results></TestRun>"
"mstest_trx","<TestRun id=""a41c8f92-3b17-4de6-9c02-7f5b1e884d31"" name=""build@AGENT-03 2026-06-02 14:11:07"" xmlns=""http://microsoft.com/schemas/VisualStudio/TeamTest/2010""><Times creation=""2026-06-02T14:11:07.4412210-07:00"" start=""2026-06-02T14:11:09.1002110-07:00"" finish=""2026-06-02T14:13:44.8871003-07:00""/><ResultSummary outcome=""Failed""><Counters total=""431"" executed=""428"" passed=""419"" failed=""9"" error=""0"" timeout=""1"" aborted=""0"" inconclusive=""3""/><RunInfos><RunInfo computerName=""AGENT-03"" outcome=""Warning"" timestamp=""2026-06-02T14:13:40.1120000-07:00""><Text>Test host process crashed while executing Acme.Api.Tests.HealthProbeTests</Text></RunInfo></RunInfos></ResultSummary><Results><UnitTestResult executionId=""7e2b4a10-0c33-4f88-9a51-b2d0e6c1a774"" testId=""1c9f30ab-5d21-4e77-8b16-3a4c9d20f118"" testName=""Charge_WhenGatewayTimesOut_Throws"" computerName=""AGENT-03"" duration=""00:00:30.0114000"" outcome=""Timeout""><Output><ErrorInfo><Message>Test 'Charge_WhenGatewayTimesOut_Throws' exceeded execution timeout period.</Message><StackTrace>   at Acme.Payments.GatewayClient.ChargeAsync(ChargeRequest req) in C:\src\Payments\GatewayClient.cs:line 118</StackTrace></ErrorInfo></Output></UnitTestResult></Results></TestRun>"
"testng_results","<testng-results ignored=""2"" total=""64"" passed=""62"" failed=""0"" skipped=""0""><reporter-output/><suite name=""RegressionSuite"" duration-ms=""18442"" started-at=""2026-02-21T05:31:02Z"" finished-at=""2026-02-21T05:31:20Z""><groups/><test name=""api-smoke"" duration-ms=""6120"" started-at=""2026-02-21T05:31:02Z"" finished-at=""2026-02-21T05:31:08Z""><class name=""com.example.api.CatalogApiTest""><test-method status=""PASS"" signature=""searchReturnsPagedResults()"" name=""searchReturnsPagedResults"" duration-ms=""842"" started-at=""2026-02-21T05:31:03Z"" finished-at=""2026-02-21T05:31:04Z""><params><param index=""0""><value><![CDATA[q=laptop&page=2]]></value></param></params></test-method></class></test></suite></testng-results>"
"testng_results","<testng-results ignored=""4"" total=""156"" passed=""140"" failed=""9"" skipped=""3""><reporter-output/><suite name=""RegressionSuite"" duration-ms=""184220"" started-at=""2026-01-09T22:14:02Z"" finished-at=""2026-01-09T22:17:06Z""><test name=""checkout-flow"" duration-ms=""42110""><class name=""com.acme.e2e.CheckoutFlowIT""><test-method status=""FAIL"" signature=""applyExpiredCoupon()"" name=""applyExpiredCoupon"" duration-ms=""6114"" started-at=""2026-01-09T22:15:11Z"" finished-at=""2026-01-09T22:15:17Z""><exception class=""org.openqa.selenium.TimeoutException""><message><![CDATA[Expected condition failed: waiting for element located by By.cssSelector: .coupon-error (tried for 10 second(s))]]></message><full-stacktrace><![CDATA[org.openqa.selenium.TimeoutException: Expected condition failed at org.openqa.selenium.support.ui.WebDriverWait.timeoutException(WebDriverWait.java:96) at com.acme.e2e.CheckoutFlowIT.applyExpiredCoupon(CheckoutFlowIT.java:203)]]></full-stacktrace></exception></test-method><test-method status=""SKIP"" signature=""guestCheckout()"" name=""guestCheckout"" duration-ms=""0""><exception class=""org.testng.SkipException""><message><![CDATA[depends on failed method applyExpiredCoupon]]></message></exception></test-method></class></test></suite></testng-results>"
"cobertura_coverage","<coverage line-rate=""0.8734"" branch-rate=""0.7912"" lines-covered=""4218"" lines-valid=""4829"" branches-covered=""1104"" branches-valid=""1395"" complexity=""0"" version=""6.0.0"" timestamp=""1771596742""><sources><source>/home/runner/work/orders-api/orders-api/src/main/java</source></sources><packages><package name=""com.example.orders.service"" line-rate=""0.9142"" branch-rate=""0.8401"" complexity=""0""><classes><class name=""com.example.orders.service.OrderService"" filename=""com/example/orders/service/OrderService.java"" line-rate=""0.9377"" branch-rate=""0.8750"" complexity=""0""><methods><method name=""acceptOrder"" signature=""(Lcom/example/orders/dto/OrderRequest;)Lcom/example/orders/dto/OrderResult;"" line-rate=""1.0"" branch-rate=""1.0""><lines><line number=""214"" hits=""41"" branch=""false""/></lines></method></methods></class></classes></package></packages></coverage>"
"cobertura_coverage","<coverage line-rate=""0.412"" branch-rate=""0.287"" lines-covered=""1844"" lines-valid=""4476"" branches-covered=""312"" branches-valid=""1088"" complexity=""0"" version=""6.1.1"" timestamp=""1772311844""><sources><source>/builds/acme/risk-engine/src</source></sources><packages><package name=""com.acme.risk.scoring"" line-rate=""0.081"" branch-rate=""0.0"" complexity=""0""><classes><class name=""com.acme.risk.scoring.FraudScorer"" filename=""com/acme/risk/scoring/FraudScorer.java"" line-rate=""0.0"" branch-rate=""0.0"" complexity=""0""><methods><method name=""score"" signature=""(Lcom/acme/risk/Txn;)D"" line-rate=""0.0"" branch-rate=""0.0""><lines><line number=""64"" hits=""0"" branch=""true"" condition-coverage=""0% (0/4)""/></lines></method></methods><lines><line number=""64"" hits=""0"" branch=""true"" condition-coverage=""0% (0/4)""/><line number=""71"" hits=""0"" branch=""false""/></lines></class></classes></package></packages></coverage>"
"jacoco_report","<report name=""billing-svc""><sessioninfo id=""ci-runner-07-4f1a2b90"" start=""1771601104882"" dump=""1771601138441""/><package name=""com/example/billing/tax""><class name=""com/example/billing/tax/TaxCalculator"" sourcefilename=""TaxCalculator.java""><method name=""calculate"" desc=""(Ljava/math/BigDecimal;Ljava/lang/String;)Ljava/math/BigDecimal;"" line=""58""><counter type=""INSTRUCTION"" missed=""3"" covered=""74""/><counter type=""BRANCH"" missed=""1"" covered=""9""/><counter type=""LINE"" missed=""1"" covered=""18""/><counter type=""COMPLEXITY"" missed=""1"" covered=""5""/><counter type=""METHOD"" missed=""0"" covered=""1""/></method><counter type=""INSTRUCTION"" missed=""11"" covered=""318""/><counter type=""LINE"" missed=""4"" covered=""81""/></class></package><counter type=""INSTRUCTION"" missed=""1482"" covered=""22014""/><counter type=""LINE"" missed=""341"" covered=""5127""/><counter type=""CLASS"" missed=""6"" covered=""214""/></report>"
"jacoco_report","<report name=""payments-service""><sessioninfo id=""ci-runner-11-4a1c8e02"" start=""1780112094412"" dump=""1780112331880""/><package name=""com/acme/payments/refund""><class name=""com/acme/payments/refund/RefundProcessor"" sourcefilename=""RefundProcessor.java""><method name=""reverseCapture"" desc=""(Ljava/lang/String;)V"" line=""142""><counter type=""INSTRUCTION"" missed=""87"" covered=""0""/><counter type=""BRANCH"" missed=""8"" covered=""0""/><counter type=""LINE"" missed=""21"" covered=""0""/><counter type=""COMPLEXITY"" missed=""5"" covered=""0""/><counter type=""METHOD"" missed=""1"" covered=""0""/></method><counter type=""LINE"" missed=""64"" covered=""12""/></class><sourcefile name=""RefundProcessor.java""><line nr=""142"" mi=""9"" ci=""0"" mb=""2"" cb=""0""/><line nr=""143"" mi=""6"" ci=""0"" mb=""0"" cb=""0""/></sourcefile><counter type=""LINE"" missed=""211"" covered=""48""/><counter type=""BRANCH"" missed=""38"" covered=""4""/></package></report>"
"checkstyle_report","<checkstyle version=""10.20.1""><file name=""/home/runner/work/orders-api/src/main/java/com/example/orders/web/OrderController.java""><error line=""42"" column=""5"" severity=""info"" message=""Missing a Javadoc comment."" source=""com.puppycrawl.tools.checkstyle.checks.javadoc.MissingJavadocMethodCheck""/><error line=""118"" column=""17"" severity=""info"" message=""''if'' construct must use ''{}''s."" source=""com.puppycrawl.tools.checkstyle.checks.blocks.NeedBracesCheck""/></file><file name=""/home/runner/work/orders-api/src/main/java/com/example/orders/dto/OrderRequest.java""/></checkstyle>"
"checkstyle_report","<checkstyle version=""10.17.0""><file name=""/builds/acme/orders/src/main/java/com/acme/orders/OrderMapper.java""><error line=""412"" column=""5"" severity=""error"" message=""Method length is 214 lines (max allowed is 150)."" source=""com.puppycrawl.tools.checkstyle.checks.sizes.MethodLengthCheck""/><error line=""88"" column=""17"" severity=""error"" message=""Cyclomatic Complexity is 27 (max allowed is 10)."" source=""com.puppycrawl.tools.checkstyle.checks.metrics.CyclomaticComplexityCheck""/><error line=""1"" severity=""warning"" message=""File does not end with a newline."" source=""com.puppycrawl.tools.checkstyle.checks.NewlineAtEndOfFileCheck""/></file><file name=""/builds/acme/orders/src/main/java/com/acme/orders/Legacy.java""><exception>Got an exception - java.lang.RuntimeException: Unable to parse file</exception></file></checkstyle>"
"spotbugs_report","<BugCollection version=""4.8.6"" sequence=""0"" timestamp=""1772119844000"" analysisTimestamp=""1772119901221"" release=""""><Project projectName=""billing-svc""><Jar>/home/runner/work/billing-svc/target/classes</Jar><SrcDir>/home/runner/work/billing-svc/src/main/java</SrcDir></Project><BugInstance type=""DLS_DEAD_LOCAL_STORE"" priority=""3"" rank=""18"" abbrev=""DLS"" category=""STYLE""><ShortMessage>Dead store to local variable</ShortMessage><LongMessage>Dead store to $L2 in com.example.billing.InvoiceMapper.map(Invoice)</LongMessage><Class classname=""com.example.billing.InvoiceMapper""><SourceLine classname=""com.example.billing.InvoiceMapper"" start=""18"" end=""96"" sourcefile=""InvoiceMapper.java"" sourcepath=""com/example/billing/InvoiceMapper.java""/></Class><Method classname=""com.example.billing.InvoiceMapper"" name=""map"" signature=""(Lcom/example/billing/Invoice;)Lcom/example/billing/InvoiceDto;"" isStatic=""false""/></BugInstance><FindBugsSummary timestamp=""Wed, 26 Feb 2026 12:10:44 +0000"" total_classes=""220"" referenced_classes=""1184"" total_bugs=""1"" total_size=""18442"" num_packages=""24"" priority_3=""1""/></BugCollection>"
"spotbugs_report","<BugCollection version=""4.8.6"" sequence=""0"" timestamp=""1783402118000"" analysisTimestamp=""1783402390114"" release=""""><Project projectName=""acme-auth""><Jar>/builds/acme/auth/target/classes</Jar></Project><BugInstance type=""SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE"" priority=""1"" rank=""6"" abbrev=""SQL"" category=""SECURITY"" instanceHash=""3f8b1c4a9d20e7761cb4a5e0f1928d33""><ShortMessage>A prepared statement is generated from a nonconstant String</ShortMessage><LongMessage>com.acme.auth.UserDao.findByName(String) passes a nonconstant String to an execute or addBatch method on an SQL statement</LongMessage><Class classname=""com.acme.auth.UserDao""><SourceLine classname=""com.acme.auth.UserDao"" start=""1"" end=""212"" sourcefile=""UserDao.java"" sourcepath=""com/acme/auth/UserDao.java""/></Class><Method classname=""com.acme.auth.UserDao"" name=""findByName"" signature=""(Ljava/lang/String;)Lcom/acme/auth/User;"" isStatic=""false""/><SourceLine classname=""com.acme.auth.UserDao"" start=""97"" end=""97"" sourcefile=""UserDao.java""/></BugInstance><Errors errors=""1"" missingClasses=""3""><MissingClass>org.springframework.jdbc.core.JdbcTemplate</MissingClass></Errors></BugCollection>"
"pmd_report","<pmd xmlns=""http://pmd.sourceforge.net/report/2.0.0"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://pmd.sourceforge.net/report/2.0.0 http://pmd.sourceforge.net/report_2_0_0.xsd"" version=""7.9.0"" timestamp=""2026-02-26T12:14:09.117Z""><file name=""/home/runner/work/orders-api/src/main/java/com/example/orders/util/StringHelper.java""><violation beginline=""31"" endline=""31"" begincolumn=""9"" endcolumn=""42"" rule=""UnnecessaryImport"" ruleset=""Best Practices"" package=""com.example.orders.util"" class=""StringHelper"" externalInfoUrl=""https://docs.pmd-code.org/pmd-doc-7.9.0/pmd_rules_java_bestpractices.html#unnecessaryimport"" priority=""4"">Unused import ''java.util.Objects''</violation></file></pmd>"
